Date;Filière;Valeur (Mt);Nature
2021-04;"Emission de gaz à effet de serre";1,3491521954427;Données Consolidées
2021-05;"Emission de gaz à effet de serre";0,65461370312187;Données Consolidées
2021-06;"Emission de gaz à effet de serre";0,76461001965559;Données Consolidées
2021-07;"Emission de gaz à effet de serre";0,83187470549355;Données Consolidées
2021-08;"Emission de gaz à effet de serre";0,6216856697741;Données Consolidées
2021-09;"Emission de gaz à effet de serre";1,238287468854;Données Consolidées
2021-10;"Emission de gaz à effet de serre";1,436461933715;Données Consolidées
2021-11;"Emission de gaz à effet de serre";2,6688881811858;Données Consolidées
2021-12;"Emission de gaz à effet de serre";2,6719732826649;Données Consolidées
2022-01;"Emission de gaz à effet de serre";2,9818533469646;Données Consolidées
2022-02;"Emission de gaz à effet de serre";2,1958861680911;Données Consolidées
2022-03;"Emission de gaz à effet de serre";2,4248799634882;Données Consolidées
2022-04;"Emission de gaz à effet de serre";1,4687504795158;Données Consolidées
2022-05;"Emission de gaz à effet de serre";1,254615875734;Données Consolidées
2022-06;"Emission de gaz à effet de serre";1,1352687759394;Données Consolidées
2022-07;"Emission de gaz à effet de serre";1,4390357945194;Données Consolidées
2022-08;"Emission de gaz à effet de serre";1,3182615622281;Données Consolidées
2022-09;"Emission de gaz à effet de serre";1,4122433713899;Données Consolidées
2022-10;"Emission de gaz à effet de serre";1,587689353462;Données Consolidées
2022-11;"Emission de gaz à effet de serre";2,056259363266;Données Consolidées
2022-12;"Emission de gaz à effet de serre";2,8032322947068;Données Consolidées
2023-01;"Emission de gaz à effet de serre";2,0678313154087;Données Consolidées
2023-02;"Emission de gaz à effet de serre";2,2952075650338;Données Consolidées
2023-03;"Emission de gaz à effet de serre";1,7480760399917;Données Consolidées
2023-04;"Emission de gaz à effet de serre";0,91696364021936;Données Consolidées
2023-05;"Emission de gaz à effet de serre";0,69455046933927;Données Consolidées
2023-06;"Emission de gaz à effet de serre";0,85775563485613;Données Consolidées
2023-07;"Emission de gaz à effet de serre";0,9518907634584;Données Consolidées
2023-08;"Emission de gaz à effet de serre";0,91349468410183;Données Consolidées
2023-09;"Emission de gaz à effet de serre";0,72522979460065;Données Consolidées
2023-10;"Emission de gaz à effet de serre";0,68927499557535;Données Consolidées
2023-11;"Emission de gaz à effet de serre";1,3245318863426;Données Consolidées
2023-12;"Emission de gaz à effet de serre";1,5307004588307;Données Consolidées
2024-01;"Emission de gaz à effet de serre";1,8509895352486;Données Consolidées
2024-02;"Emission de gaz à effet de serre";1,3300312715944;Données Consolidées
2024-03;"Emission de gaz à effet de serre";1,2148529876596;Données Consolidées
2024-04;"Emission de gaz à effet de serre";0,46503940046056;Données Consolidées
2024-05;"Emission de gaz à effet de serre";0,39069292058908;Données Consolidées
2024-06;"Emission de gaz à effet de serre";0,41999323722432;Données Consolidées
2024-07;"Emission de gaz à effet de serre";0,5651923216604;Données Consolidées
2024-08;"Emission de gaz à effet de serre";0,55566658657079;Données Consolidées
2024-09;"Emission de gaz à effet de serre";0,58184510050456;Données Consolidées
2024-10;"Emission de gaz à effet de serre";0,53083316711835;Données Consolidées
2024-11;"Emission de gaz à effet de serre";1,4009183904235;Données Consolidées
2024-12;"Emission de gaz à effet de serre";1,4037129997812;Données Consolidées
2025-01;"Emission de gaz à effet de serre";1,6041502601863;Données Consolidées
2025-02;"Emission de gaz à effet de serre";1,4323745128043;Données Consolidées
2025-03;"Emission de gaz à effet de serre";1,0758574107065;Données Consolidées
2025-04;"Emission de gaz à effet de serre";0,45498245085636;Données Consolidées
2025-05;"Emission de gaz à effet de serre";0,37924017552152;Données Consolidées
2025-06;"Emission de gaz à effet de serre";0,47305250333022;Données Consolidées
2025-07;"Emission de gaz à effet de serre";0,6037642269283;Données Consolidées
2025-08;"Emission de gaz à effet de serre";0,59290136191833;Données Consolidées
2025-09;"Emission de gaz à effet de serre";0,39195906475943;Données Consolidées
2025-10;"Emission de gaz à effet de serre";0,64058125994519;Données Consolidées
2025-11;"Emission de gaz à effet de serre";1,1120651606457;Données Consolidées
